# ANNCSU - Agenzia delle Entrate e ISTAT, licenza CC-BY 4.0; file indirizzarioLombardia20260915.zip, filtrato il 2026-09-25
COMUNE,ODONIMO,CIVICO,ESPONENTE,LAT,LON,METODO
BELGIOIOSO,VIA ALBERICO XII DA BARBIANO,5,,45.158945,9.306482,4
BELGIOIOSO,VIA ALBERICO XII DA BARBIANO,6,,45.159929,9.306613,4
BELGIOIOSO,VIA ALBERICO XII DA BARBIANO,6,A,45.159072,9.306249,4
BELGIOIOSO,VIA ALBERICO XII DA BARBIANO,6,B,45.159072,9.306249,4
BELGIOIOSO,VIA ALBERICO XII DA BARBIANO,7,,45.159794,9.306693,4
BELGIOIOSO,VIA ALBERICO XII DA BARBIANO,8,,45.159072,9.306249,4
BELGIOIOSO,VIA ALBERICO XII DA BARBIANO,9,,45.158945,9.306482,4
BELGIOIOSO,VIA ALBERICO XII DA BARBIANO,10,,45.159072,9.306249,4
BELGIOIOSO,VIA ALBERICO XII DA BARBIANO,11,,45.158945,9.306482,4
BELGIOIOSO,VIA ALBERICO XII DA BARBIANO,12,,45.159087,9.306446,4
BELGIOIOSO,VIA ALBERICO XII DA BARBIANO,12,A,45.159072,9.306249,4
BELGIOIOSO,VIA ALBERICO XII DA BARBIANO,12,B,45.159072,9.306249,4
BELGIOIOSO,VIA ALBERICO XII DA BARBIANO,12,C,45.159072,9.306249,4
BELGIOIOSO,VIA ALBERICO XII DA BARBIANO,12,D,45.159072,9.306249,4
BELGIOIOSO,VIA ALBERICO XII DA BARBIANO,12,E,45.159072,9.306249,4
BELGIOIOSO,VIA ALBERICO XII DA BARBIANO,12,F,45.159072,9.306249,4
BELGIOIOSO,VIA ALBERICO XII DA BARBIANO,13,,45.159208,9.306546,4
BELGIOIOSO,VIA ALBERICO XII DA BARBIANO,14,,45.159078,9.306435,4
BELGIOIOSO,VIA ALBERICO XII DA BARBIANO,15,,45.158973,9.306495,4
BELGIOIOSO,VIA ALBERICO XII DA BARBIANO,16,,45.159026,9.306415,4
BELGIOIOSO,VIA ALBERICO XII DA BARBIANO,17,,45.158893,9.306486,4
BELGIOIOSO,VIA ALBERICO XII DA BARBIANO,18,,45.15841,9.306313,4
BELGIOIOSO,VIA ALBERICO XII DA BARBIANO,19,,45.158602,9.306436,4
BELGIOIOSO,VIA ALBERICO XII DA BARBIANO,20,,45.158342,9.306286,4
BELGIOIOSO,VIA ALBERICO XII DA BARBIANO,21,,45.15839,9.306441,4
BELGIOIOSO,VIA ALBERICO XII DA BARBIANO,22,,45.158104,9.306243,4
BELGIOIOSO,VIA ALBERICO XII DA BARBIANO,22,A,45.158231,9.306025,4
BELGIOIOSO,VIA ALBERICO XII DA BARBIANO,22,B,45.158231,9.306025,4
BELGIOIOSO,VIA ALBERICO XII DA BARBIANO,22,C,45.158231,9.306025,4
BELGIOIOSO,VIA ALBERICO XII DA BARBIANO,22,D,45.158231,9.306025,4
BELGIOIOSO,VIA ALBERICO XII DA BARBIANO,22,E,45.158231,9.306025,4
BELGIOIOSO,VIA ALBERICO XII DA BARBIANO,23,,45.158519,9.306409,4
BELGIOIOSO,VIA ALBERICO XII DA BARBIANO,24,,45.158028,9.306216,4
BELGIOIOSO,VIA ALBERICO XII DA BARBIANO,26,,45.157874,9.306205,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,1,,45.162388,9.318096,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,2,,45.162191,9.318414,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,3,,45.16242,9.318023,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,4,,45.162226,9.318353,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,5,,45.162468,9.317946,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,6,,45.162329,9.318256,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,7,,45.162602,9.31783,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,8,,45.162364,9.318217,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,8,A,45.162343,9.318261,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,8,B,45.162367,9.318295,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,8,C,45.162343,9.318261,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,8,D,45.162364,9.318291,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,8,F,45.162363,9.318291,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,8,G,45.162367,9.318295,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,8,H,45.162367,9.318295,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,9,,45.162674,9.317775,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,10,,45.162392,9.318205,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,11,,45.162478,9.318117,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,12,,45.162434,9.318132,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,13,,45.162478,9.318117,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,14,,45.162639,9.317951,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,15,,45.163418,9.317032,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,16,,45.162627,9.317963,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,17,,45.162747,9.317841,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,17,A,45.162747,9.317841,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,17,B,45.162747,9.317841,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,17,C,45.162747,9.317841,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,17,D,45.162747,9.317841,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,17,E,45.162747,9.317841,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,17,F,45.162747,9.317841,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,18,,45.162777,9.317779,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,19,,45.162844,9.31774,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,20,,45.162881,9.317699,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,21,,45.162909,9.317674,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,22,,45.162952,9.317581,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,22,B,45.162962,9.317731,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,23,,45.163022,9.317556,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,24,,45.163022,9.317556,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,25,,45.163121,9.317455,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,26,,45.163121,9.317407,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,26,B,45.163168,9.317519,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,27,,45.1632,9.317372,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,28,,45.163207,9.317327,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,28,A,45.1632,9.317372,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,29,,45.163311,9.317256,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,30,,45.163304,9.317195,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,30,A,45.163376,9.317351,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,30,B,45.163377,9.317351,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,31,,45.163393,9.31717,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,32,,45.163356,9.317152,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,33,,45.163471,9.317089,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,34,,45.163441,9.317057,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,35,,45.163487,9.317073,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,36,,45.163486,9.317067,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,37,,45.163487,9.317073,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,38,,45.163766,9.316999,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,39,,45.163766,9.316999,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,40,,45.163766,9.316999,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,41,,45.16384,9.317,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,42,,45.163903,9.317073,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,42,E,45.16384,9.317,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,42,F,45.163925,9.317101,4
BELGIOIOSO,VIA ALCIDE DE GASPERI,42,H,45.163925,9.317101,4
BELGIOIOSO,VIA ALDO MORO,1,,45.157225,9.316294,4
BELGIOIOSO,VIA ALDO MORO,2,,45.157111,9.316032,4
BELGIOIOSO,VIA ALDO MORO,3,,45.156983,9.316121,4
BELGIOIOSO,VIA ALDO MORO,4,,45.157038,9.316017,4
BELGIOIOSO,VIA ALDO MORO,5,,45.156944,9.316109,4
BELGIOIOSO,VIA ALDO MORO,6,,45.156975,9.316003,4
BELGIOIOSO,VIA ALDO MORO,7,,45.156868,9.316087,4
BELGIOIOSO,VIA ALDO MORO,8,,45.156919,9.315974,4
BELGIOIOSO,VIA ALDO MORO,9,,45.156812,9.316084,4
BELGIOIOSO,VIA ALDO MORO,10,,45.156853,9.315975,4
BELGIOIOSO,VIA ALDO MORO,11,,45.156707,9.316063,4
BELGIOIOSO,VIA ALDO MORO,12,,45.156783,9.315958,4
BELGIOIOSO,VIA ALDO MORO,13,,45.156659,9.316045,4
BELGIOIOSO,VIA ALDO MORO,14,,45.156713,9.315941,4
BELGIOIOSO,VIA ALDO MORO,15,,45.156597,9.316035,4
BELGIOIOSO,VIA ALDO MORO,16,,45.156632,9.315925,4
BELGIOIOSO,VIA ALDO MORO,17,,45.156536,9.316032,4
BELGIOIOSO,VIA ALDO MORO,18,,45.156569,9.315906,4
BELGIOIOSO,VIA ALDO MORO,19,,45.15643,9.315986,4
BELGIOIOSO,VIA ALDO MORO,20,,45.156459,9.315871,4
BELGIOIOSO,VIA ALDO MORO,21,,45.156341,9.315973,4
BELGIOIOSO,VIA ALDO MORO,22,,45.156404,9.315847,4
BELGIOIOSO,VIA ALDO MORO,23,,45.156284,9.315958,4
BELGIOIOSO,VIA ALDO MORO,24,,45.156332,9.315834,4
BELGIOIOSO,VIA ALDO MORO,25,,45.156258,9.315964,4
BELGIOIOSO,VIA ALDO MORO,26,,45.156286,9.315816,4
BELGIOIOSO,VIA ALDO MORO,27,,45.156147,9.31593,4
BELGIOIOSO,VIA ALDO MORO,28,,45.156202,9.315792,4
BELGIOIOSO,VIA ALDO MORO,29,,45.156052,9.315905,4
BELGIOIOSO,VIA ALDO MORO,30,,45.156153,9.315781,4
BELGIOIOSO,VIA ALDO MORO,31,,45.155996,9.315898,4
BELGIOIOSO,VIA ALDO MORO,32,,45.156085,9.315764,4
BELGIOIOSO,VIA ALDO MORO,33,,45.155931,9.315896,4
BELGIOIOSO,VIA ALDO MORO,34,,45.156042,9.315756,4
BELGIOIOSO,VIA ALDO MORO,35,,45.155826,9.315868,4
BELGIOIOSO,VIA ALDO MORO,35,A,45.15582,9.315898,4
BELGIOIOSO,VIA ALDO MORO,35,B,45.15582,9.315898,4
BELGIOIOSO,VIA ALDO MORO,36,,45.155984,9.315733,4
BELGIOIOSO,VIA ALDO MORO,37,,45.155756,9.315847,4
BELGIOIOSO,VIA ALDO MORO,38,,45.155906,9.315721,4
BELGIOIOSO,VIA ALDO MORO,39,,45.155702,9.315824,4
BELGIOIOSO,VIA ALDO MORO,40,,45.155786,9.315698,4
BELGIOIOSO,VIA ALDO MORO,41,,45.155623,9.315823,4
BELGIOIOSO,VIA ALDO MORO,42,,45.155746,9.315664,4
BELGIOIOSO,VIA ALDO MORO,43,,45.155534,9.315799,4
BELGIOIOSO,VIA ALDO MORO,44,,45.155616,9.315642,4
BELGIOIOSO,VIA ALDO MORO,44,A,45.155624,9.315654,4
BELGIOIOSO,VIA ALDO MORO,44,B,45.155642,9.315673,4
BELGIOIOSO,VIA ALDO MORO,45,,45.155407,9.315797,4
BELGIOIOSO,VIA ALDO MORO,46,,45.155431,9.315604,4
BELGIOIOSO,VIA ALDO MORO,47,,45.155412,9.315746,4
BELGIOIOSO,VIA ALDO MORO,48,,45.155341,9.315561,4
BELGIOIOSO,VIA ALDO MORO,49,,45.155215,9.315703,4
BELGIOIOSO,VIA ALDO MORO,50,,45.155167,9.315506,4
BELGIOIOSO,VIA ALDO MORO,51,,45.155165,9.315673,4
BELGIOIOSO,VIA ALDO MORO,52,,45.155179,9.315508,4
BELGIOIOSO,VIA ALDO MORO,53,,45.155192,9.316048,4
BELGIOIOSO,VIA ALDO MORO,54,,45.155173,9.315497,4
BELGIOIOSO,VIA ALDO MORO,55,,45.155154,9.315684,4
BELGIOIOSO,VIA ALDO MORO,56,,45.155171,9.315498,4
BELGIOIOSO,VIA ALDO MORO,57,,45.155151,9.315673,4
BELGIOIOSO,VIA ALDO MORO,58,,45.155172,9.315506,4
BELGIOIOSO,VIA ALDO MORO,59,,45.155109,9.31602,4
BELGIOIOSO,VIA ALDO MORO,60,,45.155172,9.315488,4
BELGIOIOSO,VIA ALDO MORO,60,A,45.155263,9.315167,4
BELGIOIOSO,VIA ALDO MORO,60,B,45.155263,9.315167,4
BELGIOIOSO,VIA ALDO MORO,61,,45.155161,9.315665,4
BELGIOIOSO,VIA ALDO MORO,62,,45.155222,9.315161,4
BELGIOIOSO,VIA ALDO MORO,63,,45.155171,9.315672,4
BELGIOIOSO,VIA ALDO MORO,64,,45.155213,9.315225,4
BELGIOIOSO,VIA ALDO MORO,65,,45.155135,9.31583,4
BELGIOIOSO,VIA ALDO MORO,66,,45.155165,9.315491,4
BELGIOIOSO,VIA ALDO MORO,67,,45.154747,9.315626,4
BELGIOIOSO,VIA ALDO MORO,68,,45.155184,9.315454,4
BELGIOIOSO,VIA ALDO MORO,69,,45.154902,9.315645,4
BELGIOIOSO,VIA ALDO MORO,70,,45.154896,9.315559,4
BELGIOIOSO,VIA ALDO MORO,70,B,45.154787,9.31544,4
BELGIOIOSO,VIA ALDO MORO,71,,45.154856,9.315658,4
BELGIOIOSO,VIA ALDO MORO,71,A,45.154749,9.315693,4
BELGIOIOSO,VIA ALDO MORO,71,B,45.154747,9.315691,4
BELGIOIOSO,VIA ALDO MORO,71,C,45.154749,9.315693,4
BELGIOIOSO,VIA ALDO MORO,71,E,45.154749,9.315693,4
BELGIOIOSO,VIA ALDO MORO,71,F,45.154749,9.315693,4
BELGIOIOSO,VIA ALDO MORO,71,G,45.154747,9.315691,4
BELGIOIOSO,VIA ALDO MORO,71,H,45.154747,9.315691,4
BELGIOIOSO,VIA ALDO MORO,71,I,45.154747,9.315691,4
BELGIOIOSO,VIA ALDO MORO,71,L,45.154747,9.315691,4
BELGIOIOSO,VIA ALDO MORO,71,M,45.154749,9.315693,4
BELGIOIOSO,VIA ALDO MORO,71,N,45.154747,9.315691,4
BELGIOIOSO,VIA ALDO MORO,72,,45.154889,9.315538,4
BELGIOIOSO,VIA ALDO MORO,73,,45.154747,9.31546,4
BELGIOIOSO,VIA ALDO MORO,74,,45.154883,9.315543,4
BELGIOIOSO,VIA ALDO MORO,74,6,45.154883,9.315543,4
BELGIOIOSO,VIA ALDO MORO,74,A,45.154717,9.315375,4
BELGIOIOSO,VIA ALDO MORO,74,B,45.154717,9.315375,4
BELGIOIOSO,VIA ALESSANDRO VOLTA,1,,45.160915,9.29246,4
BELGIOIOSO,VIA ALESSANDRO VOLTA,2,,45.160915,9.29246,4
BELGIOIOSO,VIA ALESSANDRO VOLTA,3,,45.160915,9.29246,4
BELGIOIOSO,VIA ALESSANDRO VOLTA,4,,45.160915,9.29246,4
BELGIOIOSO,VIA ALESSANDRO VOLTA,5,,45.160915,9.29246,4
BELGIOIOSO,VIA ALESSANDRO VOLTA,6,,45.160915,9.29246,4
BELGIOIOSO,VIA ALESSANDRO VOLTA,7,,45.160915,9.29246,4
BELGIOIOSO,VIA ALESSANDRO VOLTA,8,,45.160915,9.29246,4
BELGIOIOSO,VIA ALESSANDRO VOLTA,9,,45.160915,9.29246,4
BELGIOIOSO,VIA AMILCAL CABRAL,1,,45.158034,9.309154,4
BELGIOIOSO,VIA AMILCAL CABRAL,2,,45.157927,9.309426,4
BELGIOIOSO,VIA AMILCAL CABRAL,3,,45.157969,9.309355,4
BELGIOIOSO,VIA AMILCAL CABRAL,3,A,45.158059,9.309564,4
BELGIOIOSO,VIA AMILCAL CABRAL,3,B,45.157987,9.309496,4
BELGIOIOSO,VIA AMILCAL CABRAL,4,,45.157896,9.309696,4
BELGIOIOSO,VIA AMILCAL CABRAL,5,,45.157936,9.309486,4
BELGIOIOSO,VIA AMILCAL CABRAL,5,A,45.157989,9.309668,4
BELGIOIOSO,VIA AMILCAL CABRAL,6,,45.157899,9.309804,4
BELGIOIOSO,VIA AMILCAL CABRAL,7,,45.157934,9.309595,4
BELGIOIOSO,VIA AMILCAL CABRAL,8,,45.157888,9.309863,4
BELGIOIOSO,VIA AMILCAL CABRAL,9,,45.157883,9.309935,4
BELGIOIOSO,VIA AMILCAL CABRAL,10,,45.157871,9.310083,4
BELGIOIOSO,VIA AMILCAL CABRAL,11,,45.157899,9.309995,4
BELGIOIOSO,VIA AMILCAL CABRAL,11,A,45.157962,9.310064,4
BELGIOIOSO,VIA AMILCAL CABRAL,12,,45.157821,9.310196,4
BELGIOIOSO,VIA AMILCAL CABRAL,13,,45.157872,9.310168,4
BELGIOIOSO,VIA AMILCAL CABRAL,13,A,45.157944,9.310241,4
BELGIOIOSO,VIA AMILCAL CABRAL,13,B,45.157911,9.31022,4
BELGIOIOSO,VIA AMILCAL CABRAL,14,,45.157855,9.310217,4
BELGIOIOSO,VIA AMILCAL CABRAL,15,,45.157843,9.310301,4
BELGIOIOSO,VIA AMILCAL CABRAL,16,,45.157834,9.310422,4
BELGIOIOSO,VIA AMILCAL CABRAL,17,,45.158224,9.310928,4
BELGIOIOSO,VIA AMILCAL CABRAL,17,1,45.158224,9.310928,4
BELGIOIOSO,VIA AMILCAL CABRAL,17,A,45.158121,9.310692,4
BELGIOIOSO,VIA AMILCAL CABRAL,17,B,45.158121,9.310692,4
BELGIOIOSO,VIA AMILCAL CABRAL,18,,45.157829,9.310485,4
BELGIOIOSO,VIA AMILCAL CABRAL,19,,45.157803,9.31053,4
BELGIOIOSO,VIA AMILCAL CABRAL,20,,45.157825,9.310476,4
BELGIOIOSO,VIA AMILCAL CABRAL,21,,45.157799,9.310569,4
BELGIOIOSO,VIA AMILCAL CABRAL,22,,45.157832,9.310477,4
BELGIOIOSO,VIA AMILCAL CABRAL,23,,45.157795,9.310607,4
BELGIOIOSO,VIA AMILCAL CABRAL,24,,45.157831,9.310534,4
BELGIOIOSO,VIA AMILCAL CABRAL,25,,45.15779,9.310646,4
BELGIOIOSO,VIA AMILCAL CABRAL,26,,45.15781,9.310615,4
BELGIOIOSO,VIA AMILCAL CABRAL,27,,45.157787,9.310677,4
BELGIOIOSO,VIA AMILCAL CABRAL,28,,45.157811,9.310655,4
BELGIOIOSO,VIA AMILCAL CABRAL,29,,45.157783,9.310716,4
BELGIOIOSO,VIA AMILCAL CABRAL,30,,45.157809,9.310666,4
BELGIOIOSO,VIA AMILCAL CABRAL,31,,45.157779,9.310757,4
BELGIOIOSO,VIA AMILCAL CABRAL,32,,45.157809,9.310713,4
BELGIOIOSO,VIA AMILCAL CABRAL,33,,45.157774,9.310797,4
BELGIOIOSO,VIA AMILCAL CABRAL,34,,45.157729,9.310834,4
BELGIOIOSO,VIA AMILCAL CABRAL,35,,45.157771,9.310828,4
BELGIOIOSO,VIA AMILCAL CABRAL,36,,45.157719,9.310822,4
BELGIOIOSO,VIA AMILCAL CABRAL,37,,45.157767,9.310865,4
BELGIOIOSO,VIA AMILCAL CABRAL,38,,45.157719,9.310838,4
BELGIOIOSO,VIA AMILCAL CABRAL,39,,45.157763,9.310905,4
BELGIOIOSO,VIA AMILCAL CABRAL,40,,45.157731,9.310829,4
BELGIOIOSO,VIA AMILCAL CABRAL,41,,45.157759,9.310942,4
BELGIOIOSO,VIA AMILCAL CABRAL,42,,45.157725,9.310847,4
BELGIOIOSO,VIA AMILCAL CABRAL,43,,45.157756,9.310973,4
BELGIOIOSO,VIA AMILCAL CABRAL,44,,45.157726,9.310831,4
BELGIOIOSO,VIA AMILCAL CABRAL,45,,45.157752,9.311013,4
BELGIOIOSO,VIA AMILCAL CABRAL,46,,45.15773,9.310837,4
BELGIOIOSO,VIA AMILCAL CABRAL,47,,45.157747,9.311056,4
BELGIOIOSO,VIA AMILCAL CABRAL,48,,45.157713,9.310841,4
BELGIOIOSO,VIA AMILCAL CABRAL,49,,45.157743,9.311096,4
BELGIOIOSO,VIA AMILCAL CABRAL,50,,45.157741,9.31111,4
BELGIOIOSO,VIA AMILCAL CABRAL,51,,45.157739,9.311129,4
BELGIOIOSO,VIA AMILCAL CABRAL,52,,45.157764,9.311157,4
BELGIOIOSO,VIA AMILCAL CABRAL,53,,45.157735,9.311166,4
BELGIOIOSO,VIA AMILCAL CABRAL,54,,45.157735,9.311178,4
BELGIOIOSO,VIA AMILCAL CABRAL,55,,45.157731,9.311204,4
BELGIOIOSO,VIA AMILCAL CABRAL,56,,45.157774,9.311217,4
BELGIOIOSO,VIA AMILCAL CABRAL,57,,45.157727,9.311247,4
BELGIOIOSO,VIA AMILCAL CABRAL,58,,45.157725,9.311274,4
BELGIOIOSO,VIA AMILCAL CABRAL,59,,45.157724,9.311274,4
BELGIOIOSO,VIA AMILCAL CABRAL,60,,45.157727,9.311273,4
BELGIOIOSO,VIA AMILCAL CABRAL,61,,45.15772,9.311311,4
BELGIOIOSO,VIA AMILCAL CABRAL,62,,45.157735,9.311349,4
BELGIOIOSO,VIA AMILCAL CABRAL,63,,45.157716,9.31135,4
BELGIOIOSO,VIA AMILCAL CABRAL,64,,45.157735,9.31135,4
BELGIOIOSO,VIA AMILCAL CABRAL,65,,45.157711,9.311397,4
BELGIOIOSO,VIA AMILCAL CABRAL,66,,45.15775,9.3114,4
BELGIOIOSO,VIA AMILCAL CABRAL,67,,45.157711,9.311397,4
BELGIOIOSO,VIA AMILCAL CABRAL,68,,45.157809,9.311416,4
BELGIOIOSO,VIA AMILCAL CABRAL,69,,45.15785,9.311139,4
BELGIOIOSO,VIA AMILCAL CABRAL,70,,45.157859,9.311261,4
BELGIOIOSO,VIA AMILCAL CABRAL,71,,45.15785,9.311139,4
BELGIOIOSO,VIA AMILCAL CABRAL,72,,45.157797,9.311127,4
BELGIOIOSO,VIA AMILCAL CABRAL,73,,45.157866,9.310986,4
BELGIOIOSO,VIA AMILCAL CABRAL,74,,45.157944,9.310881,4
BELGIOIOSO,VIA AMILCAL CABRAL,75,,45.158103,9.311071,4
BELGIOIOSO,VIA AMILCAL CABRAL,76,,45.158207,9.310932,4
BELGIOIOSO,VIA AMILCAL CABRAL,77,,45.158086,9.3112,4
BELGIOIOSO,VIA AMILCAL CABRAL,78,,45.158164,9.310984,4
BELGIOIOSO,VIA AMILCAL CABRAL,79,,45.158081,9.311241,4
BELGIOIOSO,VIA AMILCAL CABRAL,80,,45.158149,9.311037,4
BELGIOIOSO,VIA AMILCAL CABRAL,81,,45.158081,9.311241,4
BELGIOIOSO,VIA AMILCAL CABRAL,82,,45.158119,9.311148,4
BELGIOIOSO,VIA AMINTORE FANFANI,1,,45.15958,9.3147,4
BELGIOIOSO,VIA AMINTORE FANFANI,3,,45.15958,9.3147,4
BELGIOIOSO,VIA AMINTORE FANFANI,3,A,45.15958,9.3147,4
BELGIOIOSO,VIA AMINTORE FANFANI,3,B,45.15958,9.3147,4
BELGIOIOSO,VIA AMINTORE FANFANI,3,C,45.15958,9.3147,4
BELGIOIOSO,VIA AMINTORE FANFANI,3,D,45.15958,9.3147,4
BELGIOIOSO,VIA AMINTORE FANFANI,3,E,45.15958,9.3147,4
BELGIOIOSO,VIA AMINTORE FANFANI,3,F,45.15958,9.3147,4
BELGIOIOSO,VIA AMINTORE FANFANI,3,G,45.15958,9.3147,4
BELGIOIOSO,VIA AMINTORE FANFANI,5,,45.15958,9.3147,4
BELGIOIOSO,VIA ANTONIO GRAMSCI,1,,45.160762,9.318629,4
BELGIOIOSO,VIA ANTONIO GRAMSCI,2,,45.16077,9.319028,4
BELGIOIOSO,VIA ANTONIO GRAMSCI,3,,45.160766,9.318624,4
BELGIOIOSO,VIA ANTONIO GRAMSCI,3,A,45.160807,9.318958,4
BELGIOIOSO,VIA ANTONIO GRAMSCI,3,B,45.160812,9.319013,4
BELGIOIOSO,VIA ANTONIO GRAMSCI,4,,45.160754,9.319151,4
BELGIOIOSO,VIA ANTONIO GRAMSCI,5,,45.160754,9.319151,4
BELGIOIOSO,VIA ANTONIO GRAMSCI,6,,45.160739,9.31927,4
BELGIOIOSO,VIA ANTONIO GRAMSCI,7,,45.160739,9.31927,4
BELGIOIOSO,VIA ANTONIO GRAMSCI,7,B,45.160768,9.319286,4
BELGIOIOSO,VIA ANTONIO GRAMSCI,8,,45.160724,9.319385,4
BELGIOIOSO,VIA ANTONIO GRAMSCI,9,,45.160693,9.31937,4
BELGIOIOSO,VIA ANTONIO GRAMSCI,10,,45.160714,9.319472,4
BELGIOIOSO,VIA ANTONIO GRAMSCI,11,,45.160789,9.318634,4
BELGIOIOSO,VIA ANTONIO GRAMSCI,12,,45.160702,9.319564,4
BELGIOIOSO,VIA ANTONIO GRAMSCI,13,,45.160702,9.319594,4
BELGIOIOSO,VIA ANTONIO GRAMSCI,13,A,45.160702,9.319564,4
BELGIOIOSO,VIA ANTONIO GRAMSCI,13,B,45.160781,9.319564,4
BELGIOIOSO,VIA ANTONIO GRAMSCI,14,,45.160685,9.319699,4
BELGIOIOSO,VIA ANTONIO GRAMSCI,15,,45.160689,9.319722,4
BELGIOIOSO,VIA ANTONIO GRAMSCI,15,A,45.160685,9.319699,4
BELGIOIOSO,VIA ATTILIO RILOSI,1,,45.15975,9.31724,4
BELGIOIOSO,VIA ATTILIO RILOSI,2,,45.159951,9.317326,4
BELGIOIOSO,VIA ATTILIO RILOSI,3,,45.159738,9.317303,4
BELGIOIOSO,VIA ATTILIO RILOSI,3,B,45.159738,9.317303,4
BELGIOIOSO,VIA ATTILIO RILOSI,4,,45.159581,9.317274,4
BELGIOIOSO,VIA ATTILIO RILOSI,5,,45.15957,9.31721,4
BELGIOIOSO,VIA ATTILIO RILOSI,6,,45.159581,9.317274,4
BELGIOIOSO,VIA ATTILIO RILOSI,7,,45.15952,9.3172,4
BELGIOIOSO,VIA CANTONE,1,,45.165649,9.310271,4
BELGIOIOSO,VIA CANTONE,1,A,45.165715,9.310273,4
BELGIOIOSO,VIA CANTONE,2,,45.165201,9.31066,4
BELGIOIOSO,VIA CANTONE,2,C,45.165852,9.310357,4
BELGIOIOSO,VIA CANTONE,3,,45.165775,9.310271,4
BELGIOIOSO,VIA CANTONE,3,A,45.165882,9.310288,4
BELGIOIOSO,VIA CANTONE,4,,45.165852,9.310357,4
BELGIOIOSO,VIA CANTONE,4,A,45.165852,9.310357,4
BELGIOIOSO,VIA CANTONE,4,B,45.165848,9.310492,4
BELGIOIOSO,VIA CANTONE,4,C,45.165848,9.310492,4
BELGIOIOSO,VIA CANTONE,4,D,45.165848,9.310492,4
BELGIOIOSO,VIA CANTONE,4,E,45.165848,9.310492,4
BELGIOIOSO,VIA CANTONE,4,F,45.165848,9.310492,4
BELGIOIOSO,VIA CANTONE,4,G,45.165852,9.310357,4
BELGIOIOSO,VIA CANTONE,4,H,45.165848,9.310492,4
BELGIOIOSO,VIA CANTONE,5,,45.165974,9.310326,4
BELGIOIOSO,VIA CANTONE,5,A,45.166034,9.310299,4
